FID IID FATHER_ID MOTHER_ID proband parental
21_14594 21_14594_0 NA NA -0.4494699 -0.5055724
21_14594 21_14594_1 NA NA -0.025499422 -0.5055724
21_14595 21_14595_0 NA NA -0.55835825 -1.2104621
21_14595 21_14595_1 NA NA -0.8478228 -1.2104621
21_14596 21_14596_0 NA NA -0.0917087 0.3655299
21_14596 21_14596_1 NA NA 0.42095765 0.3655299
21_14597 21_14597_0 NA NA -0.17270255 -1.0180016
21_14597 21_14597_1 NA NA -1.1832138 -1.0180016
21_14598 21_14598_0 NA NA -0.7353151 -0.059878606
21_14598 21_14598_1 NA NA 0.9874524 -0.059878606
21_14599 21_14599_0 NA NA 0.17946677 0.03310979
21_14599 21_14599_1 NA NA -0.4437301 0.03310979
21_14600 21_14600_0 NA NA 0.45291334 1.3258595
21_14600 21_14600_1 NA NA -0.0050123148 1.3258595
21_14601 21_14601_0 NA NA 0.6883944 1.0644436
21_14601 21_14601_1 NA NA 1.7536594 1.0644436
21_14602 21_14602_0 NA NA 0.14831573 -1.587308
21_14602 21_14602_1 NA NA -1.1910363 -1.587308
21_14603 21_14603_0 NA NA -0.3522341 0.3137299
21_14603 21_14603_1 NA NA 0.087772936 0.3137299
21_14604 21_14604_0 NA NA 0.21719867 1.1903788
21_14604 21_14604_1 NA NA 1.0052992 1.1903788
21_14605 21_14605_0 NA NA 0.29518244 0.08195752
21_14605 21_14605_1 NA NA -1.0510999 0.08195752
21_14606 21_14606_0 NA NA 0.09572826 -1.3699868
21_14606 21_14606_1 NA NA -0.9073209 -1.3699868
21_14607 21_14607_0 NA NA -1.0724928 -0.6548359
21_14607 21_14607_1 NA NA 0.43907675 -0.6548359
21_14608 21_14608_0 NA NA -3.7574148 -4.723792
21_14608 21_14608_1 NA NA -1.8228148 -4.723792
21_14609 21_14609_0 NA NA 0.4259224 1.8167857
21_14609 21_14609_1 NA NA 1.5943415 1.8167857
21_14610 21_14610_0 NA NA 0.5647516 1.4411335
21_14610 21_14610_1 NA NA 1.2159055 1.4411335
21_14611 21_14611_0 NA NA 0.33851025 0.8769228
21_14611 21_14611_1 NA NA 0.41888332 0.8769228
21_14612 21_14612_0 NA NA -0.01167902 0.968202
21_14612 21_14612_1 NA NA 1.7798809 0.968202
21_14613 21_14613_0 NA NA -0.41889724 -1.1889797
21_14613 21_14613_1 NA NA -0.73117757 -1.1889797
21_14614 21_14614_0 NA NA -0.30250418 -1.6016499
21_14614 21_14614_1 NA NA -1.3017192 -1.6016499
21_14615 21_14615_0 NA NA 0.6458426 0.51405567
21_14615 21_14615_1 NA NA 0.543625 0.51405567
21_14616 21_14616_0 NA NA 0.5902588 1.9094058
21_14616 21_14616_1 NA NA 1.5936058 1.9094058
21_14617 21_14617_0 NA NA 0.19775808 -1.0841221
21_14617 21_14617_1 NA NA -1.2924577 -1.0841221
21_14618 21_14618_0 NA NA -0.87508863 -0.8374433
21_14618 21_14618_1 NA NA -0.48612922 -0.8374433
21_14619 21_14619_0 NA NA 0.0471143 0.33532107
21_14619 21_14619_1 NA NA 0.16049132 0.33532107
21_14620 21_14620_0 NA NA -0.56801784 -0.9678708
21_14620 21_14620_1 NA NA -1.0294163 -0.9678708
21_14621 21_14621_0 NA NA -0.932259 -0.7252622
21_14621 21_14621_1 NA NA -0.27522007 -0.7252622
21_14622 21_14622_0 NA NA 1.6193429 1.619291
21_14622 21_14622_1 NA NA 0.26471576 1.619291
21_14623 21_14623_0 NA NA -1.1495627 -0.764828
21_14623 21_14623_1 NA NA -0.21067487 -0.764828
21_14624 21_14624_0 NA NA -0.38178357 -0.40744853
21_14624 21_14624_1 NA NA -0.44358313 -0.40744853
21_14625 21_14625_0 NA NA -0.7625833 -0.73769796
21_14625 21_14625_1 NA NA -0.082735665 -0.73769796
21_14626 21_14626_0 NA NA 0.16242918 0.5366724
21_14626 21_14626_1 NA NA 0.13112676 0.5366724
21_14627 21_14627_0 NA NA -0.24403374 -2.2222953
21_14627 21_14627_1 NA NA -2.178535 -2.2222953
21_14628 21_14628_0 NA NA -1.8383179 -2.129474
21_14628 21_14628_1 NA NA -1.597138 -2.129474
21_14629 21_14629_0 NA NA 0.66311586 0.9814977
21_14629 21_14629_1 NA NA 0.06707953 0.9814977
21_14630 21_14630_0 NA NA 2.4707708 2.4090874
21_14630 21_14630_1 NA NA 1.0266843 2.4090874
21_14631 21_14631_0 NA NA 0.5501443 1.7927071
21_14631 21_14631_1 NA NA 1.2976949 1.7927071
21_14632 21_14632_0 NA NA -0.10059035 0.097374424
21_14632 21_14632_1 NA NA 0.30666706 0.097374424
21_14633 21_14633_0 NA NA 0.5300634 -0.8193841
21_14633 21_14633_1 NA NA -1.2261819 -0.8193841
21_14634 21_14634_0 NA NA 1.1227413 1.618106
21_14634 21_14634_1 NA NA 0.6608943 1.618106
21_14635 21_14635_0 NA NA -0.12998836 -0.08219972
21_14635 21_14635_1 NA NA -0.07381095 -0.08219972
21_14636 21_14636_0 NA NA 1.5303965 2.3179357
21_14636 21_14636_1 NA NA 2.0992749 2.3179357
21_14637 21_14637_0 NA NA -0.17739528 -0.2449944
21_14637 21_14637_1 NA NA -0.18530606 -0.2449944
21_14638 21_14638_0 NA NA 0.42398185 0.50688946
21_14638 21_14638_1 NA NA -0.19699387 0.50688946
21_14639 21_14639_0 NA NA -2.0588255 -1.929025
21_14639 21_14639_1 NA NA -0.6073767 -1.929025
21_14640 21_14640_0 NA NA -1.6034343 -2.2794096
21_14640 21_14640_1 NA NA -1.0881871 -2.2794096
21_14641 21_14641_0 NA NA 0.27082145 0.3194821
21_14641 21_14641_1 NA NA 0.3380964 0.3194821
21_14642 21_14642_0 NA NA -0.26237622 -0.09327686
21_14642 21_14642_1 NA NA 0.55525696 -0.09327686
21_14643 21_14643_0 NA NA 0.70953465 0.35893625
21_14643 21_14643_1 NA NA -0.28994465 0.35893625
21_14644 21_14644_0 NA NA -0.31317312 -0.36484632
21_14644 21_14644_1 NA NA 0.14529437 -0.36484632
21_14645 21_14645_0 NA NA 0.070510395 1.1397042
21_14645 21_14645_1 NA NA 1.0453564 1.1397042
21_14646 21_14646_0 NA NA 1.0316662 2.135085
21_14646 21_14646_1 NA NA 1.2131302 2.135085
21_14647 21_14647_0 NA NA -1.189059 -2.2707713
21_14647 21_14647_1 NA NA -1.7711707 -2.2707713
21_14648 21_14648_0 NA NA -0.69630057 0.13586386
21_14648 21_14648_1 NA NA 0.2792524 0.13586386
21_14649 21_14649_0 NA NA -1.300509 -0.4217649
21_14649 21_14649_1 NA NA -0.02704745 -0.4217649
21_14650 21_14650_0 NA NA 0.5387585 -0.26815528
21_14650 21_14650_1 NA NA -0.672131 -0.26815528
21_14651 21_14651_0 NA NA -1.5993432 -2.2539954
21_14651 21_14651_1 NA NA -1.8672496 -2.2539954
21_14652 21_14652_0 NA NA -0.38700706 -0.34006467
21_14652 21_14652_1 NA NA -0.1337317 -0.34006467
21_14653 21_14653_0 NA NA 0.5073723 -0.29987365
21_14653 21_14653_1 NA NA -0.45852503 -0.29987365
21_14654 21_14654_0 NA NA -0.5927888 -0.30874074
21_14654 21_14654_1 NA NA -0.11563607 -0.30874074
21_14655 21_14655_0 NA NA 1.9060931 2.2626429
21_14655 21_14655_1 NA NA 1.372137 2.2626429
21_14656 21_14656_0 NA NA -1.7227079 -1.8207691
21_14656 21_14656_1 NA NA -1.117194 -1.8207691
21_14657 21_14657_0 NA NA 0.24684805 0.25148568
21_14657 21_14657_1 NA NA 0.6683608 0.25148568
21_14658 21_14658_0 NA NA -0.121243805 -0.41960132
21_14658 21_14658_1 NA NA -0.008786616 -0.41960132
21_14659 21_14659_0 NA NA -0.06486594 0.18142885
21_14659 21_14659_1 NA NA 0.4632624 0.18142885
21_14660 21_14660_0 NA NA -0.026826529 -0.17793067
21_14660 21_14660_1 NA NA -0.8349777 -0.17793067
21_14661 21_14661_0 NA NA -1.6441448 -1.6734648
21_14661 21_14661_1 NA NA -0.24597149 -1.6734648
21_14662 21_14662_0 NA NA 0.8708686 1.0657588
21_14662 21_14662_1 NA NA 1.0617999 1.0657588
21_14663 21_14663_0 NA NA -0.17872667 0.47674486
21_14663 21_14663_1 NA NA 0.28649303 0.47674486
21_14664 21_14664_0 NA NA -0.8290724 -1.0614598
21_14664 21_14664_1 NA NA -0.40574807 -1.0614598
21_14665 21_14665_0 NA NA 1.4880013 0.76018184
21_14665 21_14665_1 NA NA -0.6568476 0.76018184
21_14666 21_14666_0 NA NA 1.0885708 1.6328455
21_14666 21_14666_1 NA NA 1.1458166 1.6328455
21_14667 21_14667_0 NA NA -2.6303654 -3.4135532
21_14667 21_14667_1 NA NA -1.7273887 -3.4135532
21_14668 21_14668_0 NA NA -0.5035011 -1.1017553
21_14668 21_14668_1 NA NA -0.5688592 -1.1017553
21_14669 21_14669_0 NA NA 0.6044743 0.83166975
21_14669 21_14669_1 NA NA 0.7995194 0.83166975
21_14670 21_14670_0 NA NA 1.6248361 1.4520108
21_14670 21_14670_1 NA NA 0.52099407 1.4520108
21_14671 21_14671_0 NA NA 1.0351257 2.4589174
21_14671 21_14671_1 NA NA 2.264651 2.4589174
21_14672 21_14672_0 NA NA 1.6291791 1.8746785
21_14672 21_14672_1 NA NA 0.53962654 1.8746785
21_14673 21_14673_0 NA NA -0.3520397 -0.34964642
21_14673 21_14673_1 NA NA -0.35374278 -0.34964642
21_14674 21_14674_0 NA NA -0.55421424 -0.16344263
21_14674 21_14674_1 NA NA 0.50508374 -0.16344263
21_14675 21_14675_0 NA NA -1.0305164 -2.5608394
21_14675 21_14675_1 NA NA -2.4796646 -2.5608394
21_14676 21_14676_0 NA NA -0.5345968 -1.1388515
21_14676 21_14676_1 NA NA -0.7932394 -1.1388515
21_14677 21_14677_0 NA NA 1.0269063 0.37483802
21_14677 21_14677_1 NA NA 0.46230265 0.37483802
21_14678 21_14678_0 NA NA 0.52799004 0.2282976
21_14678 21_14678_1 NA NA -0.3951099 0.2282976
21_14679 21_14679_0 NA NA 3.2377532 2.9605544
21_14679 21_14679_1 NA NA 1.2874295 2.9605544
21_14680 21_14680_0 NA NA 1.4560779 1.0821011
21_14680 21_14680_1 NA NA 1.0270679 1.0821011
21_14681 21_14681_0 NA NA -1.1363841 -1.9931514
21_14681 21_14681_1 NA NA -0.3780872 -1.9931514
21_14682 21_14682_0 NA NA -1.3617694 -1.2339114
21_14682 21_14682_1 NA NA -0.3917737 -1.2339114
21_14683 21_14683_0 NA NA -1.452922 -1.7033302
21_14683 21_14683_1 NA NA -1.4107609 -1.7033302
21_14684 21_14684_0 NA NA -0.07024706 -0.4508831
21_14684 21_14684_1 NA NA -0.51454633 -0.4508831
21_14685 21_14685_0 NA NA 0.19254155 0.33016497
21_14685 21_14685_1 NA NA -0.15076363 0.33016497
21_14686 21_14686_0 NA NA -2.0504122 -2.3143082
21_14686 21_14686_1 NA NA -1.3865019 -2.3143082
21_14687 21_14687_0 NA NA 0.1780946 0.21906956
21_14687 21_14687_1 NA NA -0.26763642 0.21906956
21_14688 21_14688_0 NA NA -1.4903574 -0.9452614
21_14688 21_14688_1 NA NA -0.2813655 -0.9452614
21_14689 21_14689_0 NA NA 1.3458965 0.099103704
21_14689 21_14689_1 NA NA -1.145173 0.099103704
21_14690 21_14690_0 NA NA -0.84076196 -1.4557045
21_14690 21_14690_1 NA NA -0.7040624 -1.4557045
21_14691 21_14691_0 NA NA -0.2582364 -1.9988486
21_14691 21_14691_1 NA NA -1.430796 -1.9988486
21_14692 21_14692_0 NA NA 0.34183732 0.38380733
21_14692 21_14692_1 NA NA 0.099689126 0.38380733
21_14693 21_14693_0 NA NA -1.1358167 0.22644773
21_14693 21_14693_1 NA NA 0.81700987 0.22644773
21_14694 21_14694_0 NA NA -0.47472012 -0.10915178
21_14694 21_14694_1 NA NA 0.013510317 -0.10915178
21_14695 21_14695_0 NA NA -1.2789539 -2.1541781
21_14695 21_14695_1 NA NA -1.9319832 -2.1541781
21_14696 21_14696_0 NA NA 1.232833 0.23308843
21_14696 21_14696_1 NA NA -1.1797101 0.23308843
21_14697 21_14697_0 NA NA 0.4997086 1.8899633
21_14697 21_14697_1 NA NA 1.5272202 1.8899633
21_14698 21_14698_0 NA NA 0.45309287 -0.54158205
21_14698 21_14698_1 NA NA -0.9531284 -0.54158205
21_14699 21_14699_0 NA NA -0.35364202 -0.4039087
21_14699 21_14699_1 NA NA -0.19015941 -0.4039087
21_14700 21_14700_0 NA NA -0.34966567 -0.81998754
21_14700 21_14700_1 NA NA -0.60020834 -0.81998754
21_14701 21_14701_0 NA NA -0.4355467 -0.77343816
21_14701 21_14701_1 NA NA -0.294889 -0.77343816
21_14702 21_14702_0 NA NA 1.8645915 2.339994
21_14702 21_14702_1 NA NA 1.7642367 2.339994
21_14703 21_14703_0 NA NA 0.79642206 0.7760461
21_14703 21_14703_1 NA NA 0.5993822 0.7760461
21_14704 21_14704_0 NA NA -1.3772029 -1.7352363
21_14704 21_14704_1 NA NA -1.1393129 -1.7352363
21_14705 21_14705_0 NA NA 0.320089 0.40126452
21_14705 21_14705_1 NA NA 0.30695927 0.40126452
21_14706 21_14706_0 NA NA 0.08155829 0.6573503
21_14706 21_14706_1 NA NA 0.79801476 0.6573503
21_14707 21_14707_0 NA NA -1.7305611 -2.6348145
21_14707 21_14707_1 NA NA -1.7448152 -2.6348145
21_14708 21_14708_0 NA NA -1.0056912 -0.704414
21_14708 21_14708_1 NA NA -0.104035646 -0.704414
21_14709 21_14709_0 NA NA 1.5025402 2.0549092
21_14709 21_14709_1 NA NA 0.8167929 2.0549092
21_14710 21_14710_0 NA NA 0.23833248 1.393386
21_14710 21_14710_1 NA NA 1.7126858 1.393386
21_14711 21_14711_0 NA NA 1.2241036 0.94753337
21_14711 21_14711_1 NA NA 0.11495309 0.94753337
21_14712 21_14712_0 NA NA 1.2538245 1.8644657
21_14712 21_14712_1 NA NA 1.3897367 1.8644657
21_14713 21_14713_0 NA NA -0.008125241 -0.36361694
21_14713 21_14713_1 NA NA 0.438835 -0.36361694
21_14714 21_14714_0 NA NA 0.008296399 -0.8483505
21_14714 21_14714_1 NA NA -1.2160072 -0.8483505
21_14715 21_14715_0 NA NA 0.06886932 -0.2039892
21_14715 21_14715_1 NA NA 0.13415088 -0.2039892
21_14716 21_14716_0 NA NA -0.3684123 1.0385107
21_14716 21_14716_1 NA NA 1.4037654 1.0385107
21_14717 21_14717_0 NA NA 1.2730893 1.1941504
21_14717 21_14717_1 NA NA 1.3710402 1.1941504
21_14718 21_14718_0 NA NA -0.5485727 -0.5555812
21_14718 21_14718_1 NA NA -0.6222739 -0.5555812
21_14719 21_14719_0 NA NA 0.46238008 -0.07182997
21_14719 21_14719_1 NA NA -0.2765618 -0.07182997
21_14720 21_14720_0 NA NA -0.33799753 -0.83267134
21_14720 21_14720_1 NA NA -0.13535064 -0.83267134
21_14721 21_14721_0 NA NA 1.6048322 0.27963197
21_14721 21_14721_1 NA NA -0.55330956 0.27963197
21_14722 21_14722_0 NA NA 0.11754008 0.8861076
21_14722 21_14722_1 NA NA 1.0605974 0.8861076
21_14723 21_14723_0 NA NA -0.29977363 -0.34655967
21_14723 21_14723_1 NA NA -0.8827535 -0.34655967
21_14724 21_14724_0 NA NA -1.540744 -1.9542615
21_14724 21_14724_1 NA NA -0.8404737 -1.9542615
21_14725 21_14725_0 NA NA -0.045860805 -0.13981125
21_14725 21_14725_1 NA NA -0.090699285 -0.13981125
21_14726 21_14726_0 NA NA -0.6567638 -2.6185355
21_14726 21_14726_1 NA NA -2.2972426 -2.6185355
21_14727 21_14727_0 NA NA 0.7955662 -0.102699935
21_14727 21_14727_1 NA NA -0.5299428 -0.102699935
21_14728 21_14728_0 NA NA -0.74392855 -0.80905163
21_14728 21_14728_1 NA NA -0.63951194 -0.80905163
21_14729 21_14729_0 NA NA -1.8865805 -1.5921687
21_14729 21_14729_1 NA NA -0.83506036 -1.5921687
21_14730 21_14730_0 NA NA 0.13726622 1.0299505
21_14730 21_14730_1 NA NA 1.5113951 1.0299505
21_14731 21_14731_0 NA NA -1.1161588 -1.019489
21_14731 21_14731_1 NA NA 0.18634348 -1.019489
21_14732 21_14732_0 NA NA 0.24869685 -0.11855404
21_14732 21_14732_1 NA NA -0.5990557 -0.11855404
21_14733 21_14733_0 NA NA -0.538705 -0.23490438
21_14733 21_14733_1 NA NA -0.011549725 -0.23490438
21_14734 21_14734_0 NA NA 1.2552462 1.1540269
21_14734 21_14734_1 NA NA -0.033486646 1.1540269
21_14735 21_14735_0 NA NA 0.241702 0.20167002
21_14735 21_14735_1 NA NA 0.54412585 0.20167002
21_14736 21_14736_0 NA NA -1.127335 -0.6920433
21_14736 21_14736_1 NA NA -0.36710894 -0.6920433
21_14737 21_14737_0 NA NA -0.5554898 -0.0860621
21_14737 21_14737_1 NA NA 0.6609185 -0.0860621
21_14738 21_14738_0 NA NA 1.2636786 1.8387086
21_14738 21_14738_1 NA NA 1.1039913 1.8387086
21_14739 21_14739_0 NA NA -0.109160185 0.11747734
21_14739 21_14739_1 NA NA 0.38623646 0.11747734
21_14740 21_14740_0 NA NA -1.5304273 -2.7794824
21_14740 21_14740_1 NA NA -2.0937252 -2.7794824
21_14741 21_14741_0 NA NA -0.031144992 -0.7094357
21_14741 21_14741_1 NA NA -0.7493664 -0.7094357
21_14742 21_14742_0 NA NA 0.80345565 0.0068268697
21_14742 21_14742_1 NA NA -0.617128 0.0068268697
21_14743 21_14743_0 NA NA -0.21912853 -0.15710627
21_14743 21_14743_1 NA NA 0.37114683 -0.15710627
21_14744 21_14744_0 NA NA 0.2700674 0.26287425
21_14744 21_14744_1 NA NA 0.58124596 0.26287425
21_14745 21_14745_0 NA NA 0.6031388 0.02223013
21_14745 21_14745_1 NA NA 0.26678756 0.02223013
21_14746 21_14746_0 NA NA 1.1800286 0.9017779
21_14746 21_14746_1 NA NA -0.021136658 0.9017779
21_14747 21_14747_0 NA NA -1.1332895 -1.5046512
21_14747 21_14747_1 NA NA -0.6583931 -1.5046512
21_14748 21_14748_0 NA NA -0.33238247 0.19345446
21_14748 21_14748_1 NA NA 0.4212942 0.19345446
21_14749 21_14749_0 NA NA -0.6387082 -1.2365237
21_14749 21_14749_1 NA NA -0.63307786 -1.2365237
21_14750 21_14750_0 NA NA -2.2008438 -2.35094
21_14750 21_14750_1 NA NA -0.5342861 -2.35094
21_14751 21_14751_0 NA NA 0.60853344 0.49824905
21_14751 21_14751_1 NA NA 0.65647805 0.49824905
21_14752 21_14752_0 NA NA 0.26213965 1.9030572
21_14752 21_14752_1 NA NA 1.772986 1.9030572
21_14753 21_14753_0 NA NA 0.71488076 0.90566605
21_14753 21_14753_1 NA NA -0.12352758 0.90566605
21_14754 21_14754_0 NA NA -0.34541196 0.07535056
21_14754 21_14754_1 NA NA 0.8828856 0.07535056
21_14755 21_14755_0 NA NA 1.3836392 1.5431807
21_14755 21_14755_1 NA NA 0.83752203 1.5431807
21_14756 21_14756_0 NA NA 0.2702913 0.5530199
21_14756 21_14756_1 NA NA 1.1296396 0.5530199
21_14757 21_14757_0 NA NA -1.6016079 -1.9107299
21_14757 21_14757_1 NA NA -0.54295564 -1.9107299
21_14758 21_14758_0 NA NA 0.011724224 0.9094845
21_14758 21_14758_1 NA NA 1.009455 0.9094845
21_14759 21_14759_0 NA NA -0.01939951 1.0032691
21_14759 21_14759_1 NA NA 0.8952325 1.0032691
21_14760 21_14760_0 NA NA -0.9894691 0.4022896
21_14760 21_14760_1 NA NA 0.88789093 0.4022896
21_14761 21_14761_0 NA NA 0.72522336 1.2230177
21_14761 21_14761_1 NA NA 0.5796152 1.2230177
21_14762 21_14762_0 NA NA -0.5888431 -1.264573
21_14762 21_14762_1 NA NA -1.0970762 -1.264573
21_14763 21_14763_0 NA NA 0.38126653 0.3717844
21_14763 21_14763_1 NA NA 0.4423824 0.3717844
21_14764 21_14764_0 NA NA 2.215844 2.9891672
21_14764 21_14764_1 NA NA 1.6484593 2.9891672
21_14765 21_14765_0 NA NA 1.3290727 2.936809
21_14765 21_14765_1 NA NA 3.0035186 2.936809
21_14766 21_14766_0 NA NA 0.81223255 0.5487415
21_14766 21_14766_1 NA NA 0.17390203 0.5487415
21_14767 21_14767_0 NA NA 1.0288749 2.2235224
21_14767 21_14767_1 NA NA 1.59228 2.2235224
21_14768 21_14768_0 NA NA 0.5768725 -1.1387546
21_14768 21_14768_1 NA NA -1.941568 -1.1387546
21_14769 21_14769_0 NA NA 0.541029 -0.74456334
21_14769 21_14769_1 NA NA -0.41211918 -0.74456334
21_14770 21_14770_0 NA NA -0.5955072 -0.5555415
21_14770 21_14770_1 NA NA 0.08776578 -0.5555415
21_14771 21_14771_0 NA NA 1.9257574 2.3599646
21_14771 21_14771_1 NA NA 1.2562579 2.3599646
21_14772 21_14772_0 NA NA 0.9370604 1.1942664
21_14772 21_14772_1 NA NA 1.2507818 1.1942664
21_14773 21_14773_0 NA NA 1.4893388 2.353303
21_14773 21_14773_1 NA NA 1.5695695 2.353303
21_14774 21_14774_0 NA NA 1.0755416 0.7270004
21_14774 21_14774_1 NA NA -0.18085295 0.7270004
21_14775 21_14775_0 NA NA 0.6266503 -0.19479941
21_14775 21_14775_1 NA NA -1.1352212 -0.19479941
21_14776 21_14776_0 NA NA 1.103255 -0.0148225585
21_14776 21_14776_1 NA NA -0.62158716 -0.0148225585
21_14777 21_14777_0 NA NA -1.5790683 -1.093862
21_14777 21_14777_1 NA NA -0.579736 -1.093862
21_14778 21_14778_0 NA NA 0.18763146 1.0085919
21_14778 21_14778_1 NA NA 0.82113194 1.0085919
21_14779 21_14779_0 NA NA 1.0419065 2.7286956
21_14779 21_14779_1 NA NA 3.0226097 2.7286956
21_14780 21_14780_0 NA NA -1.0856401 -0.65630525
21_14780 21_14780_1 NA NA -0.089499675 -0.65630525
21_14781 21_14781_0 NA NA -0.6278119 -0.8567935
21_14781 21_14781_1 NA NA -0.89921856 -0.8567935
21_14782 21_14782_0 NA NA 1.1333233 1.2477577
21_14782 21_14782_1 NA NA 1.2307594 1.2477577
21_14783 21_14783_0 NA NA 0.087342314 0.6827476
21_14783 21_14783_1 NA NA -0.05263134 0.6827476
21_14784 21_14784_0 NA NA -0.6028056 -0.6801202
21_14784 21_14784_1 NA NA -0.7823447 -0.6801202
21_14785 21_14785_0 NA NA -0.7678661 -1.1388155
21_14785 21_14785_1 NA NA -0.07611899 -1.1388155
21_14786 21_14786_0 NA NA 0.6330296 1.0352396
21_14786 21_14786_1 NA NA 0.49412364 1.0352396
21_14787 21_14787_0 NA NA -0.702166 0.19940498
21_14787 21_14787_1 NA NA 0.91298914 0.19940498
21_14788 21_14788_0 NA NA 0.04538834 0.39707965
21_14788 21_14788_1 NA NA 0.19538198 0.39707965
21_14789 21_14789_0 NA NA 0.6124504 0.21926554
21_14789 21_14789_1 NA NA 0.25029626 0.21926554
21_14790 21_14790_0 NA NA 0.18538672 0.43050575
21_14790 21_14790_1 NA NA -0.18945333 0.43050575
21_14791 21_14791_0 NA NA -0.7298097 -0.94202673
21_14791 21_14791_1 NA NA -0.096960805 -0.94202673
21_14792 21_14792_0 NA NA -0.52511805 -1.8301264
21_14792 21_14792_1 NA NA -1.1471894 -1.8301264
21_14793 21_14793_0 NA NA -0.5589131 -0.12794828
21_14793 21_14793_1 NA NA -0.08211439 -0.12794828
21_14794 21_14794_0 NA NA -0.19111468 1.191374
21_14794 21_14794_1 NA NA 1.1429307 1.191374
21_14795 21_14795_0 NA NA -0.75181824 -1.4100581
21_14795 21_14795_1 NA NA -1.3175405 -1.4100581
21_14796 21_14796_0 NA NA 0.45806062 1.341892
21_14796 21_14796_1 NA NA 1.1212423 1.341892
21_14797 21_14797_0 NA NA -0.35600004 -0.5797232
21_14797 21_14797_1 NA NA -0.6505568 -0.5797232
21_14798 21_14798_0 NA NA 1.4511236 1.0736694
21_14798 21_14798_1 NA NA 0.033073656 1.0736694
21_14799 21_14799_0 NA NA -0.15921578 0.5658104
21_14799 21_14799_1 NA NA 1.5667589 0.5658104
21_14800 21_14800_0 NA NA -0.64564973 -0.06880685
21_14800 21_14800_1 NA NA -0.12779209 -0.06880685
21_14801 21_14801_0 NA NA 0.07805065 1.1708946
21_14801 21_14801_1 NA NA 0.8707903 1.1708946
21_14802 21_14802_0 NA NA 0.54787946 0.6922381
21_14802 21_14802_1 NA NA 0.085524306 0.6922381
21_14803 21_14803_0 NA NA 0.16495512 0.3508934
21_14803 21_14803_1 NA NA 0.25579354 0.3508934
21_14804 21_14804_0 NA NA 0.77332413 0.3897503
21_14804 21_14804_1 NA NA 0.19786169 0.3897503
21_14805 21_14805_0 NA NA -0.25756118 -0.11957824
21_14805 21_14805_1 NA NA 0.822032 -0.11957824
21_14806 21_14806_0 NA NA -0.34777963 -0.73416793
21_14806 21_14806_1 NA NA -0.3404681 -0.73416793
21_14807 21_14807_0 NA NA -0.43056306 -0.0388493
21_14807 21_14807_1 NA NA -0.57866067 -0.0388493
21_14808 21_14808_0 NA NA 0.7774586 1.6213593
21_14808 21_14808_1 NA NA 1.9556808 1.6213593
21_14809 21_14809_0 NA NA 0.18512787 0.076004654
21_14809 21_14809_1 NA NA -0.37012056 0.076004654
21_14810 21_14810_0 NA NA -1.2362658 -1.3877851
21_14810 21_14810_1 NA NA -0.20914698 -1.3877851
21_14811 21_14811_0 NA NA -1.6830337 -2.5605574
21_14811 21_14811_1 NA NA -0.9726178 -2.5605574
21_14812 21_14812_0 NA NA 0.57709616 1.1373526
21_14812 21_14812_1 NA NA 0.19928011 1.1373526
21_14813 21_14813_0 NA NA -0.09872855 0.3335403
21_14813 21_14813_1 NA NA 0.34763545 0.3335403
21_14814 21_14814_0 NA NA -0.810838 -0.37215298
21_14814 21_14814_1 NA NA 0.5515956 -0.37215298
21_14815 21_14815_0 NA NA 2.0808265 4.0387487
21_14815 21_14815_1 NA NA 3.1773317 4.0387487
21_14816 21_14816_0 NA NA 0.33533016 1.6699853
21_14816 21_14816_1 NA NA 1.6550443 1.6699853
21_14817 21_14817_0 NA NA -1.2115592 -0.9535793
21_14817 21_14817_1 NA NA 0.16723032 -0.9535793
21_14818 21_14818_0 NA NA -0.29082862 -0.9503578
21_14818 21_14818_1 NA NA -0.77946407 -0.9503578
21_14819 21_14819_0 NA NA -0.24262144 0.89047325
21_14819 21_14819_1 NA NA 0.7649108 0.89047325
21_14820 21_14820_0 NA NA -0.45301497 -0.70426786
21_14820 21_14820_1 NA NA -0.87781966 -0.70426786
21_14821 21_14821_0 NA NA -0.53421897 -0.015302413
21_14821 21_14821_1 NA NA 0.45311987 -0.015302413
21_14822 21_14822_0 NA NA 0.09763381 -0.55959135
21_14822 21_14822_1 NA NA -2.024085 -0.55959135
21_14823 21_14823_0 NA NA -0.85321283 -1.6061949
21_14823 21_14823_1 NA NA -1.0732484 -1.6061949
21_14824 21_14824_0 NA NA 0.21234357 0.7548802
21_14824 21_14824_1 NA NA 0.29669464 0.7548802
21_14825 21_14825_0 NA NA 0.9828903 2.2232316
21_14825 21_14825_1 NA NA 1.0707064 2.2232316
21_14826 21_14826_0 NA NA 1.5807383 2.002063
21_14826 21_14826_1 NA NA 1.0804021 2.002063
21_14827 21_14827_0 NA NA 1.3661314 0.72671765
